url,titol,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,referencia,data_extraccio
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-60070149500_109200/,,3800,,70 m²,,,,,ut1674378,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55849519877_109200/,,1630,,90 m²,,,,,ut1375660,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08002-60055486207_109200/,,2500,,60 m²,,,,,ut1672811,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60016144100_109200/,,2500,,50 m²,,,,,ut1673006,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60022119009_109200/,,2550,,52 m²,,,,,ut1673225,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-60019089931_108900/,,7500,,240 m²,,4,,1ª,4714,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08003-60013616270_101800/,,2500,,143 m²,,3,,3ª,I-047N2A-W-047N2A,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-60045194249_101800/,,5300,,200 m²,,2,,7ª,I-046OXN-W-046OXN,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08034-60093907903_101800/,,6864,,221 m²,,5,,7ª,I-047LDY-W-047LDY,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_vila_de_gracia08006-59199749335_101800/,,2500,,71 m²,,1,,3ª,I-047LT9-W-047LT9,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-59203664019_101800/,,3397,,70 m²,,3,,,I-047KWS-W-047KWS,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-59203427429_101800/,,2300,,130 m²,,3,,2ª,I-047KKM-W-047KKM,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55930371382_109200/,,1110,,20 m²,,,,,ut1623620,2026-04-06
https://www.pisos.com/alquilar/casa-vallcarca_els_penitents08035-59251711148_101800/,,4300,,270 m²,,5,,,I-046REW-W-046REW,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_font_en_fargues08032-59265149704_101800/,,1900,,56 m²,,2,,1ª,I-047IF1-W-047IF1,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_font_en_fargues08032-59174979385_101800/,,2100,,75 m²,,3,,,I-047I0D-W-047I0D,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-59214103028_106500/,,2700,,70 m²,,2,,,109401596-109401596,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-59233774267_106500/,,2150,,55 m²,,1,,2ª,84217568-Bailen,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-59260750025_109200/,,1100,,25 m²,,,,,ut1249056,2026-04-06
https://www.pisos.com/alquilar/piso-gracia_la_salut08023-59264250543_109200/,,3000,,94 m²,,,,,ut1581691,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_la_bonanova08022-59264755315_109200/,,2300,,90 m²,,,,,ut1669225,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-59254943713_101800/,,7500,,230 m²,,4,,1ª,I-047BGV-W-047BGV,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-59216907582_109200/,,1750,,45 m²,,,,,ut1612662,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-59194671404_109200/,,750,,50 m²,,,,,ut1378582,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-59266436204_109200/,,2500,,70 m²,,,,,ut1460157,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-59230441519_109200/,,1550,,55 m²,,,,,ut1462759,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_gervasi_la_bonanova08022-58337897260_105600/,,3630,,115 m²,,3,,,12398R,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-58354090110_109200/,,2000,,25 m²,,,,,ut1349562,2026-04-06
https://www.pisos.com/alquilar/atico-pedralbes08034-58411316068_106500/,,6150,,85 m²,,3,,8ª,84346729-Ferran Batik,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample-58360169538_106500/,,3650,,90 m²,,3,,1ª,84347368-Noname,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-58386251258_106500/,,3990,,90 m²,,3,,1ª,84347184-Parsifal,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-58362861219_106500/,,3500,,85 m²,,3,,Bajo,84347047-Garden House,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-58427710301_109200/,,1870,,85 m²,,,,,ut1364274,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-58337634750_109200/,,1360,,50 m²,,,,,ut1373569,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-58416447181_109200/,,1600,,35 m²,,,,,ut1488543,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc-58353735895_106500/,,3300,,80 m²,,3,,3ª,84346020-Ascot,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08006-58423978386_106500/,,1950,,50 m²,,1,,,103353363-Cocô,2026-04-06
https://www.pisos.com/alquilar/piso-pedralbes08034-58337066142_101800/,,2809,,135 m²,,3,,,I-046RE6-W-046RE6,2026-04-06
https://www.pisos.com/alquilar/piso-sants_badal-58345285844_109200/,,1400,,35 m²,,,,,ut1522367,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-58369547710_109200/,,1500,,35 m²,,,,,ut1493792,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-58411963618_101800/,,3000,,130 m²,,3,,3ª,I-046NZ3-W-046NZ3,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-58348226712_109200/,,2800,,91 m²,,,,,ut1660218,2026-04-06
https://www.pisos.com/alquilar/piso-pedralbes08034-57525849454_101800/,,2150,,75 m²,,1,,6ª,I-046QBB-W-046QBB,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-57580431216_109200/,,1800,,36 m²,,,,,ut1222681,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-57595508706_109200/,,1985,,97 m²,,,,,ut1599904,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-57528293952_109200/,,2300,,70 m²,,,,,ut1507148,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-57526560118_109200/,,2000,,45 m²,,,,,ut1552473,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-57535216489_101800/,,3200,,120 m²,,3,,1ª,I-046MWI-W-046MWI,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-57559892968_101800/,,3050,,93 m²,,2,,3ª,I-046P5Z-W-046P5Z,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-57544335939_101800/,,11000,,181 m²,,3,,1ª,I-0464NH-W-0464NH,2026-04-06
https://www.pisos.com/alquilar/piso-la_teixonera08035-57534893342_109200/,,3500,,145 m²,,,,,ut1469134,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08013-57546783203_109200/,,1900,,55 m²,,,,,ut1493610,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-57518495835_109200/,,750,,25 m²,,,,,ut1378514,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-57538110565_109200/,,1800,,85 m²,,,,,ut1624593,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08006-57529227804_109200/,,2300,,87 m²,,,,,ut1505607,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-56693939769_101800/,,12000,,183 m²,,3,,5ª,I-0464KH-W-0464KH,2026-04-06
https://www.pisos.com/alquilar/piso-la_marina_del_port_parc_de_montjuic08004-56733009272_109200/,,850,,36 m²,,,,,ut1652988,2026-04-06
https://www.pisos.com/alquilar/piso-diagonal_mar_el_front_maritim_del_poblenou08019-56734034431_101800/,,8000,,240 m²,,3,,11ª,I-046C4U-W-046C4U,2026-04-06
https://www.pisos.com/alquilar/piso-sants_badal-56717254229_109200/,,1450,,74 m²,,,,,ut1652439,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08022-56735084161_109200/,,3000,,140 m²,,,,,ut1185503,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-56673354569_109200/,,2050,,70 m²,,,,,ut1651607,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-56729371056_109200/,,2000,,70 m²,,,,,ut1651608,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_en_grassot_gracia_nova08024-56728995083_109200/,,1900,,50 m²,,,,,ut1647678,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-56764938714_109200/,,1700,,40 m²,,,,,ut1243515,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-56741844594_109200/,,3000,,123 m²,,,,,ut1646964,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-56670600265_109200/,,1300,,35 m²,,,,,ut1476983,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08029-55845186019_109200/,,2300,,90 m²,,,,,ut1645443,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-55842646979_109200/,,2000,,65 m²,,,,,ut1619317,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-55909154579_109200/,,2750,,60 m²,,,,,ut1572038,2026-04-06
https://www.pisos.com/alquilar/piso-vilapicina_la_torre_llobeta08031-55924160213_109200/,,2062,,75 m²,,,,,ut1548702,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-55907481857_109200/,,1390,,40 m²,,,,,ut1205505,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_sagrada_familia08025-55875225526_101800/,,1850,,70 m²,,2,,7ª,I-030TB1-W-030TB1,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-55897658765_109200/,,3000,,50 m²,,,,,ut1614357,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55904060355_109200/,,2300,,92 m²,,,,,ut1588264,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_navas08027-55871512610_109200/,,2000,,85 m²,,,,,ut1585668,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55846828089_109200/,,750,,50 m²,,,,,ut1378214,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55883754704_109200/,,750,,25 m²,,,,,ut1378207,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-55910215885_109200/,,2200,,75 m²,,,,,ut1617225,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55892614930_109200/,,1800,,40 m²,,,,,ut1565011,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-55912688702_109200/,,1330,,50 m²,,,,,ut1375556,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-55900863740_109200/,,1480,,50 m²,,,,,ut1375552,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55837323121_109200/,,1450,,29 m²,,,,,ut1515665,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55848777025_109200/,,2000,,25 m²,,,,,ut1349541,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55901481468_109200/,,750,,50 m²,,,,,ut1378520,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55861553204_109200/,,1800,,40 m²,,,,,ut1537232,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55886535777_109200/,,1700,,40 m²,,,,,ut1567498,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55849716167_109200/,,1050,,45 m²,,,,,ut1378205,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55850894056_109200/,,1050,,70 m²,,,,,ut1378573,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55885056991_109200/,,2093,,55 m²,,,,,ut1089433,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55924070666_109200/,,1920,,60 m²,,,,,ut1567515,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-55858196668_109200/,,1480,,52 m²,,,,,ut1375549,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-55916662427_109200/,,2300,,70 m²,,,,,ut1482977,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55866911840_109200/,,1920,,60 m²,,,,,ut1567516,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55917737616_109200/,,2940,,80 m²,,,,,ut1612648,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-55875433432_109200/,,1050,,50 m²,,,,,ut1378232,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55838777146_109200/,,1970,,70 m²,,,,,ut1569132,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55863694236_109200/,,1200,,50 m²,,,,,ut1375664,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_olimpica_del_poblenou08005-55929256721_109200/,,2750,,65 m²,,,,,ut1000978,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-55852768495_109200/,,2800,,90 m²,,,,,ut1552081,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-55905875782_109200/,,2935,,90 m²,,,,,ut1507144,2026-04-06
https://www.pisos.com/alquilar/casa-el_besos_el_maresme08019-55847835456_109200/,,1085,,12 m²,,,,,ut1536610,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08013-55838168637_109200/,,2000,,110 m²,,,,,ut1088088,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55912398592_109200/,,2000,,75 m²,,,,,ut1508702,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08020-55932889355_109200/,,2700,,80 m²,,,,,ut1565119,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08020-55922239730_109200/,,2600,,75 m²,,,,,ut1507170,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55870116135_109200/,,2700,,62 m²,,,,,ut1268735,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-55880055336_109200/,,1350,,35 m²,,,,,ut1488544,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55887081680_109200/,,2350,,40 m²,,,,,ut1520574,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-55835690098_109200/,,2430,,72 m²,,,,,ut1637602,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08024-55841797097_109200/,,2400,,75 m²,,,,,ut1601628,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08022-55895976299_109200/,,2600,,110 m²,,,,,ut1492868,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55866917790_109200/,,2450,,95 m²,,,,,ut1447351,2026-04-06
https://www.pisos.com/alquilar/piso-el_besos_el_maresme08019-55848426121_109200/,,1573,,24 m²,,,,,ut1534730,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_de_arpa_del_clot08026-55926920083_109200/,,2950,,100 m²,,,,,ut1274986,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-55834932446_109200/,,3714,,90 m²,,,,,ut1532430,2026-04-06
https://www.pisos.com/alquilar/casa-el_besos_el_maresme08019-55872066427_109200/,,1194,,13 m²,,,,,ut1534720,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-55854633503_109200/,,2333,,85 m²,,,,,ut1013733,2026-04-06
https://www.pisos.com/alquilar/casa-sarria_sant_gervasi_sarria08017-55886910417_101800/,,15000,,545 m²,,7,,,I-030PJL-W-030PJL,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval-55839903659_106600/,,2800,,82 m²,,2,,,3787,2026-04-06
https://www.pisos.com/alquilar/piso-el_turo_de_la_peira_can_peguera08031-55033546209_104700/,,1200,,35 m²,,1,,,773764,2026-04-06
https://www.pisos.com/alquilar/piso-les_tres_torres08017-55014758999_101800/,,5500,,234 m²,,4,,1ª,I-030ER3-W-030ER3,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-54234251903_101800/,,2550,,117 m²,,2,,5ª,I-0305I7-W-0305I7,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-54256819960_104700/,,1600,,60 m²,,2,,,773432,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-53401908015_101800/,,9800,,210 m²,,4,,4ª,I-02X5Q4-W-02X5Q4,2026-04-06
https://www.pisos.com/alquilar/estudio-el_barri_gotic08002-53371200553_101800/,,1787,,73 m²,,2,,,I-02ZNQE-W-02ZNQE,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08002-53390429211_109300/,,2000,,55 m²,,2,,,17285,2026-04-06
https://www.pisos.com/alquilar/estudio-la_dreta_de_eixample08013-53362144380_104700/,,1100,,18 m²,,,,,132433,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-52507851504_101800/,,3397,,70 m²,,3,,2ª,I-02ZFUF-W-02ZFUF,2026-04-06
https://www.pisos.com/alquilar/estudio-el_raval08001-52540260797_104700/,,1200,,29 m²,,,,,203827,2026-04-06
https://www.pisos.com/alquilar/estudio-el_raval08001-52516075771_104700/,,1500,,40 m²,,,,,8293,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_la_sagrera08027-52560279249_104700/,,1500,,44 m²,,1,,,49487,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_la_sagrera08027-52538951014_104700/,,1500,,45 m²,,1,,,168225,2026-04-06
https://www.pisos.com/alquilar/piso-el_guinardo08032-52548928819_104700/,,1600,,40 m²,,1,,,192189,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_navas08027-52595322758_104700/,,1650,,65 m²,,2,,,200066,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-50859130506_101800/,,5000,,80 m²,,2,,1ª,I-00L6NS-W-02YERR,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-49254407958_101800/,,3500,,150 m²,,3,,1ª,I-00L4LE-W-02XJVD,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08019-62558246735_108900/,,463000,,99 m²,,2,,5ª,14298,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-62588862379_108900/,,308000,,51 m²,,,,1ª,17213,2026-04-06
https://www.pisos.com/alquilar/estudio-la_vila_de_gracia08012-62537020340_101800/,,1500,,27 m²,,,,,I-0495VF-W-0495VF,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-52587373628_104700/,,1500,,43 m²,,1,,,270597,2026-04-06
https://www.pisos.com/alquilar/piso-la_font_en_fargues08032-62584998827_104700/,,1400,,50 m²,,1,,,853982,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62512744403_109200/,,1300,,47 m²,,,,,ut1694841,2026-04-06
https://www.pisos.com/alquilar/piso-gracia_la_salut08024-62556211511_109200/,,750,,25 m²,,,,,ut1630655,2026-04-06
https://www.pisos.com/alquilar/piso-la_maternitat_sant_ramon08028-62507462393_109200/,,1150,,28 m²,,,,,ut1611689,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-62522698522_109200/,,1010,,39 m²,,,,,ut1060580,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62580703429_109200/,,1050,,41 m²,,,,,ut1605048,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-62597083016_109200/,,900,,35 m²,,,,,ut1426532,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella-62500069747_106700/,,3700,,80 m²,,2,,,The Borne,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu-62540327050_106700/,,3500,,50 m²,,1,,,PIS_29,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61668460337_109200/,,850,,25 m²,,,,,ut1543814,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61707522650_109200/,,850,,30 m²,,,,,ut949936,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08013-61698649818_109200/,,1450,,60 m²,,,,,ut1517129,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61756702480_109200/,,950,,29 m²,,,,,ut1652737,2026-04-06
https://www.pisos.com/alquilar/estudio-el_camp_de_arpa_del_clot08026-61748173643_104700/,,690,,20 m²,,,,,611179,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_de_provencals08020-61756171243_109200/,,1300,,45 m²,,,,,ut1501281,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08014-61726719010_109200/,,1000,,32 m²,,,,,ut1171854,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61749702697_109200/,,1550,,55 m²,,,,,ut1571584,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60888914543_109200/,,1100,,60 m²,,,,,ut1683882,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60927331592_109200/,,945,,35 m²,,,,,ut760842,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60899070597_109200/,,3700,,170 m²,,,,,ut1517670,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60857150259_109200/,,1540,,35 m²,,,,,ut1471600,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_putxet_el_farro08006-60894221564_105600/,,2300,,97 m²,,3,,,173786,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-60039464449_531896/,,950,,62 m²,,3,,3ª,P-032,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_nova_esquerra_de_eixample08029-60067979103_105600/,,3300,,,,5,,,178850,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_nova_esquerra_de_eixample08029-60060275339_105600/,,1950,,,,4,,,177898,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_camp_en_grassot_gracia_nova08025-59215235073_105600/,,2300,,,,2,,,170693,2026-04-06
https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08036-59250032011_105600/,,1400,,,,2,,,138792,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-59214503449_106500/,,18000,,155 m²,,3,,,109537861-109537861,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59192751494_105600/,,3840,,,,6,,,62683,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_fort_pienc08013-59229384791_105600/,,1820,,90 m²,,2,,,62669,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_raval08002-59197144389_105600/,,1700,,,,2,,,150592,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_andreu_la_sagrera08027-59259403859_105600/,,2500,,,,4,,,142283,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59170901945_105600/,,2500,,,,2,,,160082,2026-04-06
https://www.pisos.com/alquilar/apartamento-diagonal_mar_el_front_maritim_del_poblenou08019-59260312847_105600/,,2600,,117 m²,,2,,,113620,2026-04-06
https://www.pisos.com/alquilar/apartamento-provencals_del_poblenou08005-59247557001_105600/,,3000,,,,3,,,141329,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_gervasi_galvany08021-59176352192_105600/,,2600,,,,3,,,90084,2026-04-06
https://www.pisos.com/alquilar/apartamento-les_corts_barrio08028-59185869147_105600/,,2400,,105 m²,,4,,,72098,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59192085335_105600/,,2100,,,,3,,,62702,2026-04-06
https://www.pisos.com/alquilar/apartamento-sarria_sant_gervasi_sarria08017-59193423676_105600/,,1550,,,,2,,,154507,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_maternitat_sant_ramon08028-59187404227_105600/,,3900,,138 m²,,3,,,58039,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59171328508_105600/,,1850,,,,3,,,162261,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-59188392822_105600/,,2500,,151 m²,,3,,,56154,2026-04-06
https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08011-59233762473_105600/,,3000,,,,2,,,141619,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59190990575_105600/,,1600,,71 m²,,2,,,74179,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_marti_el_poblenou08005-59231209683_105600/,,2200,,,,2,,,127569,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59198166214_105600/,,1750,,57 m²,,1,,,116084,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08007-59266010477_105600/,,4160,,240 m²,,3,,,62677,2026-04-06
https://www.pisos.com/alquilar/apartamento-eixample_sant_antoni08011-59260731331_105600/,,5000,,,,4,,,147651,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_vila_de_gracia08037-59188039515_105600/,,2800,,160 m²,,2,,,113084,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59229959477_105600/,,2100,,,,3,,,62701,2026-04-06
https://www.pisos.com/alquilar/apartamento-eixample_sant_antoni08011-59238533570_105600/,,2600,,100 m²,,4,,,00219,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08010-59259747602_105600/,,3500,,,,3,,,166288,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_marti_el_poblenou08005-59206371288_105600/,,2500,,,,2,,,142229,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_vila_olimpica_del_poblenou08005-59235467744_105600/,,2600,,75 m²,,3,,,141599,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-59241431062_105600/,,1750,,,,2,,,156533,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59183292383_105600/,,1890,,,,1,,,100259,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59228087323_105600/,,1750,,85 m²,,3,,,76924,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-59240661410_105600/,,1750,,88 m²,,4,,,74633,2026-04-06
https://www.pisos.com/alquilar/apartamento-gracia_la_salut08024-59206288326_105600/,,1625,,,,3,,,107228,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_camp_de_arpa_del_clot08026-59212093749_105600/,,2000,,79 m²,,2,,,60143,2026-04-06
https://www.pisos.com/alquilar/apartamento-sants_montjuic_hostafrancs08014-59200585910_105600/,,2200,,,,3,,,160336,2026-04-06
https://www.pisos.com/alquilar/apartamento-diagonal_mar_el_front_maritim_del_poblenou08019-59218523216_105600/,,2350,,146 m²,,2,,,62760,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_vila_de_gracia08012-59206038955_105600/,,2800,,,,4,,,133517,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_maternitat_sant_ramon08028-59259039523_105600/,,1500,,,,2,,,154725,2026-04-06
